Component_ID,Component_Type,Vibration,Temperature,Pressure,Operating_Hours,Remaining_Useful_Life,Machine_ID,Timestamp,Last_Service_Date
CMP0595,Engine,1.6952205211529159,80.69428896575324,99.93234083816293,4286,341,M005,2025-05-26 00:09:32,2024-05-26 00:09:32
CMP0596,Gear,2.282058276724226,80.48041093855976,157.7052321938782,4772,50,M019,2025-05-05 20:31:49,2024-05-05 20:31:49
CMP0597,Hydraulic Cylinder,4.022807375435647,46.88373395973025,288.1981793656087,3593,219,M017,2025-08-18 07:19:02,2024-10-24 07:19:02
CMP0598,Hydraulic Cylinder,2.4902699248215616,94.38983684817276,147.09472964615767,2070,405,M008,2025-03-11 08:53:51,2024-10-20 08:53:51
CMP0599,Hydraulic Cylinder,3.737412463598848,78.9601531310936,237.52696160370022,2258,359,M013,2025-07-17 23:04:59,2024-11-12 23:04:59
CMP0600,Gear,1.7313707484656495,51.46389065769375,300.0,2560,300,M007,2025-06-07 01:26:30,2024-12-23 01:26:30
CMP0601,Engine,1.133890471488578,62.599948190527044,84.6177638829414,243,857,M012,2025-05-14 14:03:20,2025-05-06 14:03:20
CMP0602,Engine,1.2615214491688191,90.27296722911177,148.78443012316384,2007,633,M012,2025-07-22 21:45:48,2025-02-15 21:45:48
CMP0603,Engine,3.256415857949211,58.691604531093475,65.21848923644507,1135,757,M016,2025-05-31 23:14:22,2025-03-27 23:14:22
CMP0604,Engine,1.5991244043436506,100.0,224.24753830408343,2471,425,M015,2025-02-02 15:40:38,2024-08-13 15:40:38
CMP0605,Hydraulic Cylinder,4.782672166771459,44.29055128579034,247.2795456221126,552,593,M013,2025-08-03 19:14:13,2025-07-02 19:14:13
CMP0606,Engine,3.0003465404157588,76.18999051414602,85.55432731197669,2319,497,M020,2025-04-25 14:32:57,2024-06-30 14:32:57
CMP0607,Hydraulic Cylinder,5.0,59.274210365754286,92.2414311973291,4525,126,M015,2025-05-09 20:02:31,2024-06-15 20:02:31
CMP0608,Hydraulic Cylinder,0.8770689090569411,100.0,277.5005641650621,4080,237,M002,2025-06-04 15:44:00,2024-06-04 15:44:00
CMP0609,Engine,0.9872744622986334,48.50836042244273,214.92335733465853,3906,439,M010,2025-06-24 23:26:28,2024-08-16 23:26:28
CMP0610,Hydraulic Cylinder,2.1772854007558826,94.68075036237171,147.13166137769343,386,582,M007,2025-05-08 23:01:35,2025-04-06 23:01:35
CMP0611,Engine,1.20622781125646,95.7323324963469,136.9228622255122,170,781,M007,2025-07-20 21:28:10,2025-07-14 21:28:10
CMP0612,Gear,2.4552056765614987,100.0,300.0,904,246,M003,2025-03-31 04:26:19,2025-01-20 04:26:19
CMP0613,Hydraulic Cylinder,1.2726462906518161,63.895673479978655,186.04045229652957,1435,612,M011,2025-06-25 00:19:08,2025-02-23 00:19:08
CMP0614,Engine,3.2305818601187224,56.28876780692403,93.78824187505205,3867,348,M013,2025-02-12 06:22:21,2024-02-13 06:22:21
CMP0615,Hydraulic Cylinder,3.9953347575668063,89.83269267154745,199.43187263435368,4840,50,M016,2025-02-27 20:30:48,2024-02-28 20:30:48
CMP0616,Hydraulic Cylinder,3.835441552741543,49.29948519094298,238.25349208914457,2715,341,M006,2025-07-30 09:37:54,2024-10-29 09:37:54
CMP0617,Hydraulic Cylinder,4.368323333681248,46.371686824113176,124.3338864047467,2066,555,M008,2025-01-05 11:39:19,2024-09-16 11:39:19
CMP0618,Hydraulic Cylinder,3.8037536975909765,90.32630751466274,110.88325698728516,1306,468,M019,2025-01-27 10:30:43,2024-10-04 10:30:43
CMP0619,Hydraulic Cylinder,1.293206270958976,86.34485498068692,128.5432293651482,3819,328,M019,2025-08-06 16:17:14,2024-08-06 16:17:14
CMP0620,Hydraulic Cylinder,1.9846528666539838,93.35641490988077,192.67597706565928,3585,251,M003,2025-06-13 20:11:14,2024-09-21 20:11:14
CMP0621,Gear,3.5035353104121314,67.51987613787121,206.9878560627328,719,412,M002,2025-04-13 09:09:54,2025-02-03 09:09:54
CMP0622,Gear,2.466669642118195,67.49920024512355,278.256700309395,1215,329,M017,2025-02-15 21:10:29,2024-10-17 21:10:29
CMP0623,Hydraulic Cylinder,2.8502119606829677,95.27049393744804,116.8084809745807,2897,317,M002,2025-04-10 08:55:35,2024-09-06 08:55:35
CMP0624,Engine,2.063662531025166,95.96533848062809,136.4571881504065,1624,528,M015,2025-08-23 03:29:35,2025-04-08 03:29:35
CMP0625,Engine,4.833120187446683,59.64431472261004,274.7302654085887,4524,50,M009,2025-05-08 09:57:21,2024-05-08 09:57:21
CMP0626,Hydraulic Cylinder,2.0982687386413144,78.41934406733877,140.99632825161834,962,590,M004,2025-04-24 04:40:11,2025-02-01 04:40:11
CMP0627,Gear,0.9966177864558523,55.17278923916819,133.2309201888678,3164,367,M012,2025-05-12 19:18:51,2024-05-12 19:18:51
CMP0628,Engine,0.4536669280210391,44.91420225307266,251.35302073112308,2200,647,M009,2025-02-08 23:43:24,2024-10-17 23:43:24
CMP0629,Engine,2.745159030763303,49.930402390778845,107.48130971540476,1952,654,M005,2025-08-20 03:10:39,2025-04-21 03:10:39
CMP0630,Gear,3.03243003452357,54.78865756514213,300.0,1953,284,M005,2025-07-03 10:22:24,2025-02-05 10:22:24
CMP0631,Gear,3.1620062678631,87.5953399731223,199.15810449442665,2784,50,M012,2025-05-15 08:49:04,2024-08-23 08:49:04
CMP0632,Engine,1.3839336304109282,70.80261179906354,183.81788909222638,3086,511,M001,2025-05-27 18:56:21,2024-08-08 18:56:21
CMP0633,Hydraulic Cylinder,2.015853449851668,49.84877851451356,137.28106633907302,4146,311,M017,2025-04-10 22:56:51,2024-08-19 22:56:51
CMP0634,Engine,4.162890797196729,45.35251536159187,194.25601179965298,2988,376,M009,2025-09-03 18:04:46,2024-09-04 18:04:46
CMP0635,Hydraulic Cylinder,0.6935492651085736,60.285196227882004,92.84031130874227,1495,678,M018,2025-01-19 18:53:15,2024-07-13 18:53:15
CMP0636,Engine,4.327698767558289,48.79572956766263,103.4587130105074,866,768,M018,2025-04-13 23:40:43,2025-01-26 23:40:43
CMP0637,Engine,3.9990046862338495,78.60827176468965,154.6071191427222,2119,415,M018,2025-08-15 00:38:33,2025-02-11 00:38:33
CMP0638,Hydraulic Cylinder,4.570273277004245,62.104998158784085,121.4618689918659,1424,553,M001,2025-09-12 05:13:32,2025-05-18 05:13:32
CMP0639,Engine,0.554651273178609,47.80836095392576,124.23378991909658,2856,671,M008,2025-01-11 21:09:59,2024-06-08 21:09:59
CMP0640,Gear,5.0,58.27015339955136,88.02984772277861,1545,348,M007,2025-03-20 16:56:15,2024-11-13 16:56:15
CMP0641,Hydraulic Cylinder,2.8374217776143773,48.680948037569586,208.8726831338197,4878,191,M002,2025-01-01 08:09:40,2024-04-05 08:09:40
CMP0642,Engine,2.781287851059819,83.44779070000618,224.21877633094752,633,685,M004,2025-05-26 21:02:57,2025-03-31 21:02:57
CMP0643,Gear,5.0,91.08131535378396,203.0710097871327,4157,50,M013,2025-03-17 03:37:46,2024-03-17 03:37:46
CMP0644,Hydraulic Cylinder,2.088400669184681,75.79518063697522,60.23619606441483,2315,543,M020,2025-03-08 15:17:08,2024-07-15 15:17:08
CMP0645,Hydraulic Cylinder,2.505952347853386,66.36932200886054,137.70110253175105,3619,294,M008,2025-07-05 00:44:42,2024-07-10 00:44:42
CMP0646,Engine,3.5338188458135837,55.07440348923249,223.99809125563564,2788,442,M012,2025-01-26 13:46:38,2024-03-13 13:46:38
CMP0647,Hydraulic Cylinder,0.9922592771657556,96.47700203804622,81.85345702526057,1492,627,M016,2025-06-19 20:24:08,2025-01-26 20:24:08
CMP0648,Engine,2.743067672571539,62.57007187727073,197.41257578993793,4206,290,M011,2025-01-17 02:51:54,2024-04-02 02:51:54
CMP0649,Engine,4.187179725953468,63.686836453147386,166.84688541462663,567,604,M006,2025-08-07 01:54:53,2025-06-15 01:54:53
CMP0650,Engine,2.399268268542256,56.71321845905579,272.49960685985263,3418,377,M007,2025-06-10 08:12:28,2024-06-12 08:12:28
CMP0651,Hydraulic Cylinder,1.8744257289209825,56.890222262674854,278.3717723578179,1665,516,M009,2025-07-14 18:46:00,2025-01-17 18:46:00
CMP0652,Hydraulic Cylinder,1.4697510082428726,63.72958369292129,216.18810556397486,2877,492,M016,2025-02-06 08:56:53,2024-05-08 08:56:53
CMP0653,Hydraulic Cylinder,4.101720898220785,57.88782647718168,94.41945907585384,3927,254,M014,2025-06-23 16:58:06,2024-08-30 16:58:06
CMP0654,Gear,3.398890997061695,95.41375068075624,120.52838155017629,4893,50,M002,2025-06-07 05:15:53,2024-08-08 05:15:53
CMP0655,Gear,4.774615731336511,100.0,228.47423224673037,4803,50,M018,2025-08-28 14:27:23,2024-08-28 14:27:23
CMP0656,Engine,1.6939069170040042,92.15503578364715,107.08839798535378,4587,210,M017,2025-07-16 13:40:42,2024-09-28 13:40:42
CMP0657,Gear,0.709486368582834,96.26007103070721,171.00977224000744,3105,205,M013,2025-07-01 11:23:31,2024-11-06 11:23:31
CMP0658,Engine,3.8670172233894022,64.22144024412616,93.67714641572964,2091,609,M009,2025-02-22 17:04:52,2024-08-07 17:04:52
CMP0659,Gear,3.7348131409422205,100.0,220.88340467085132,3501,50,M004,2025-01-10 07:51:54,2024-01-11 07:51:54
CMP0660,Hydraulic Cylinder,3.2014300308805765,78.2415789891618,156.97057257631553,712,606,M007,2025-08-01 11:27:05,2025-06-09 11:27:05
CMP0661,Engine,3.5837457211219848,95.0302710546192,135.43764709897306,4059,224,M003,2025-02-26 00:16:22,2024-02-27 00:16:22
CMP0662,Hydraulic Cylinder,0.43331390043295714,71.36958612457923,77.85056381794443,823,774,M011,2025-05-07 10:52:58,2025-02-25 10:52:58
CMP0663,Hydraulic Cylinder,4.370786961239888,75.3223359867562,184.14132160539276,3337,157,M015,2025-04-19 05:31:22,2024-07-14 05:31:22
CMP0664,Hydraulic Cylinder,1.8776059109190497,46.61574159604602,257.1559413014636,303,756,M008,2025-03-15 04:04:57,2025-02-25 04:04:57
CMP0665,Gear,5.0,65.12049569536501,300.0,3826,50,M020,2025-02-04 02:37:52,2024-02-24 02:37:52
CMP0666,Hydraulic Cylinder,4.031048904103496,77.9197448342463,54.625217394201066,1405,510,M009,2025-07-14 22:52:58,2025-02-11 22:52:58
CMP0667,Engine,3.098243986500185,69.0562773448825,74.36212739535118,4027,302,M020,2025-05-31 11:18:41,2024-06-10 11:18:41
CMP0668,Gear,3.6263989448321903,96.70390392087275,300.0,970,195,M015,2025-06-13 22:19:47,2025-02-16 22:19:47
CMP0669,Hydraulic Cylinder,1.0360355054220016,70.55388214513457,111.04438156221681,1407,625,M005,2025-04-20 09:29:26,2025-01-16 09:29:26
CMP0670,Gear,2.746531169721279,76.13098029493354,277.18441302617407,4481,50,M014,2025-01-12 17:29:17,2024-01-13 17:29:17
CMP0671,Engine,1.2765480944494152,87.74382596973828,92.65271255954086,3645,419,M014,2025-05-31 19:48:11,2024-07-17 19:48:11
CMP0672,Hydraulic Cylinder,1.959948307651381,98.98394729073986,280.15379195517824,2450,252,M020,2025-07-31 08:03:05,2025-02-13 08:03:05
CMP0673,Engine,2.4003461181088745,80.79315731939877,263.41966644895547,2585,397,M018,2025-04-24 21:18:09,2024-06-30 21:18:09
CMP0674,Hydraulic Cylinder,3.529558048341659,57.91083351682221,215.0504723723715,167,703,M016,2025-04-26 08:01:23,2025-04-06 08:01:23
CMP0675,Hydraulic Cylinder,3.355434721751519,46.876139188531205,186.673050730484,3532,285,M016,2025-07-11 09:17:21,2024-10-16 09:17:21
CMP0676,Engine,1.7131519896817038,87.51046045047696,214.28541212237673,2782,462,M006,2025-07-14 12:01:53,2024-09-17 12:01:53
CMP0677,Hydraulic Cylinder,2.4544652270856484,95.75935036101092,219.52270113274648,364,581,M012,2025-02-11 00:57:42,2025-01-15 00:57:42
CMP0678,Hydraulic Cylinder,5.0,71.66589147659164,211.3967150603062,1540,416,M017,2025-07-02 01:07:30,2025-03-29 01:07:30
CMP0679,Engine,4.578783984735811,88.6488271434014,184.90716767430126,3891,174,M005,2025-03-10 17:11:38,2024-05-31 17:11:38
CMP0680,Hydraulic Cylinder,1.7069688473677804,81.11614368064627,279.547032168723,4689,169,M013,2025-05-15 19:42:11,2024-05-15 19:42:11
CMP0681,Hydraulic Cylinder,0.9110263901452945,69.35936498642789,140.84058108519903,3690,398,M016,2025-08-30 09:42:57,2025-01-05 09:42:57
CMP0682,Gear,5.0,84.89931920634677,99.78801192775225,2007,180,M012,2025-05-15 13:31:13,2024-11-26 13:31:13
CMP0683,Engine,2.6942347647502656,65.34837320027953,191.8289320672586,4670,267,M007,2025-04-14 13:43:05,2024-06-18 13:43:05
CMP0684,Engine,3.6467781565094595,91.07464256574595,123.67241904254988,3747,215,M017,2025-06-20 15:37:55,2024-11-05 15:37:55
CMP0685,Engine,2.381866846168834,46.642153298665214,225.55877993965055,3619,397,M018,2025-09-06 16:18:46,2024-12-20 16:18:46
CMP0686,Gear,4.753929416242574,97.02277606955067,211.83854284696585,4746,50,M008,2025-05-26 09:49:51,2024-07-06 09:49:51
CMP0687,Gear,5.0,82.57355175540727,273.24860191458754,4369,50,M016,2025-08-28 22:09:14,2024-08-28 22:09:14
CMP0688,Hydraulic Cylinder,1.9194673695736735,91.53532854720157,156.27103092061634,3177,331,M004,2025-07-18 08:37:04,2024-09-29 08:37:04
CMP0689,Hydraulic Cylinder,3.2444240277209,81.79711726715321,96.24254567705641,1262,499,M009,2025-08-18 20:52:14,2025-04-25 20:52:14
CMP0690,Gear,5.0,51.1920509926973,106.3496127792576,1632,316,M018,2025-04-22 19:26:20,2024-12-24 19:26:20
CMP0691,Gear,3.2277120515164475,61.08591907174926,143.05994659822727,3920,78,M018,2025-05-29 05:20:15,2024-05-29 05:20:15
CMP0692,Engine,2.704418061745201,71.4507668327485,199.20191856172187,1162,682,M007,2025-02-21 07:42:06,2024-11-19 07:42:06
CMP0693,Engine,3.9076817686243706,59.75530168238757,114.65166354325804,1721,563,M014,2025-08-18 20:21:46,2025-05-04 20:21:46
CMP0694,Engine,3.1582854269772995,60.235607763556104,172.73588495595217,1282,680,M009,2025-04-01 02:16:53,2024-11-28 02:16:53
CMP0695,Hydraulic Cylinder,0.521832975036526,83.71221934920905,173.96155776306594,1809,555,M013,2025-08-13 01:17:44,2025-02-08 01:17:44
CMP0696,Engine,1.799272750811018,85.11956623375954,172.1962648659328,660,789,M005,2025-01-08 20:01:42,2024-11-09 20:01:42
CMP0697,Gear,5.0,85.40224772754682,214.38062836376912,845,246,M015,2025-04-09 22:14:20,2025-01-28 22:14:20
CMP0698,Engine,3.072042420359524,58.67992958399227,281.4926369504469,1552,575,M002,2025-08-08 11:28:24,2025-05-02 11:28:24
CMP0699,Hydraulic Cylinder,3.275293851483427,72.30553969788485,80.29537388353776,1411,509,M001,2025-03-29 05:36:15,2024-12-25 05:36:15
CMP0700,Hydraulic Cylinder,4.497921024198197,50.35211791346294,270.51415915108913,2585,362,M004,2025-03-05 17:53:26,2024-07-30 17:53:26
CMP0701,Gear,3.493687351222505,76.4435625264164,197.42974401120347,3602,69,M020,2025-01-07 16:47:40,2024-01-08 16:47:40
CMP0702,Gear,4.841732125953461,79.7519081434256,250.9630883514646,4035,50,M019,2025-08-07 22:35:58,2024-08-07 22:35:58
CMP0703,Gear,3.8121517289721516,64.21664907877131,230.6705824672956,589,391,M014,2025-06-11 02:57:43,2025-03-22 02:57:43
CMP0704,Engine,2.8517687271259384,55.557070657284186,170.54262786401074,4651,266,M014,2025-01-02 08:20:43,2024-01-03 08:20:43
CMP0705,Engine,2.4480461255719224,61.268016017513915,189.8744209869149,3974,344,M013,2025-04-14 04:38:56,2024-09-18 04:38:56
CMP0706,Engine,3.4644504709148203,84.14359977396494,158.53299026806357,1692,516,M019,2025-05-19 17:41:57,2024-12-17 17:41:57
CMP0707,Hydraulic Cylinder,4.103395687123834,77.81314388172164,288.95662784384626,3808,187,M018,2025-01-27 01:56:37,2024-01-28 01:56:37
CMP0708,Engine,2.20830008155203,83.1266650591463,205.72242132527595,4452,240,M019,2025-05-25 18:50:23,2024-05-25 18:50:23
CMP0709,Engine,3.0795136475083495,78.3047723498365,254.16183931023036,2804,366,M009,2025-08-17 15:51:31,2024-12-24 15:51:31
CMP0710,Hydraulic Cylinder,4.331032507542795,91.64900481946414,269.7287846798827,48,514,M015,2025-08-10 19:15:20,2025-08-07 19:15:20
CMP0711,Hydraulic Cylinder,2.0866955454566516,63.827970739319746,253.32593624699524,1831,504,M011,2025-03-09 02:17:10,2024-10-21 02:17:10
CMP0712,Hydraulic Cylinder,2.7601679037724667,100.0,156.39203791780258,3823,182,M008,2025-09-02 07:45:51,2025-01-08 07:45:51
CMP0713,Engine,2.4885618682214776,50.544999384466095,116.2473828486687,4907,358,M018,2025-08-31 22:13:09,2024-08-31 22:13:09
CMP0714,Hydraulic Cylinder,3.4590824141035412,98.09012085909495,97.12353404492022,4700,50,M006,2025-03-18 10:01:04,2024-05-14 10:01:04
CMP0715,Gear,1.999525237267775,76.67462167040674,292.7967604612335,2338,198,M019,2025-03-22 20:05:34,2024-07-15 20:05:34
CMP0716,Engine,2.890240886966529,78.96433569579827,117.08428345227455,2655,516,M019,2025-07-18 04:10:01,2024-12-30 04:10:01
CMP0717,Hydraulic Cylinder,4.274009646686547,64.70267619482351,88.48135051828383,2378,477,M004,2025-06-26 20:07:23,2024-11-08 20:07:23
CMP0718,Hydraulic Cylinder,4.67817968075144,71.43488685925288,243.5617570421742,1189,321,M008,2025-07-25 02:54:13,2025-04-08 02:54:13
CMP0719,Gear,3.769206938082545,45.294068876921585,132.38637897055943,2027,453,M008,2025-01-13 23:03:53,2024-05-05 23:03:53
CMP0720,Engine,1.943258782869436,64.86041291836489,97.9697467564455,418,879,M016,2025-01-15 09:34:12,2024-12-15 09:34:12
CMP0721,Hydraulic Cylinder,4.197631840908186,44.382111001640055,170.99873793485818,1181,657,M004,2025-03-22 23:20:19,2024-12-05 23:20:19
CMP0722,Gear,4.331887692783428,88.52613275062767,224.53217675627695,3882,50,M004,2025-06-19 03:18:44,2024-06-19 03:18:44
CMP0723,Engine,1.814136443357386,64.7591265886391,164.7042826689376,35,868,M010,2025-07-17 08:31:20,2025-07-17 08:31:20
CMP0724,Hydraulic Cylinder,1.6417276244687382,48.99689553361283,212.52396743124459,2356,561,M018,2025-01-13 23:44:23,2024-05-29 23:44:23
CMP0725,Gear,5.0,80.61227786876701,291.47003101883104,3831,50,M013,2025-08-04 19:42:23,2024-09-28 19:42:23
CMP0726,Gear,3.0392386115203487,79.19466037401526,264.1265582837303,1485,334,M002,2025-01-23 13:49:20,2024-07-29 13:49:20
CMP0727,Engine,3.890609029908551,100.0,218.3331407715657,4389,50,M017,2025-08-26 18:43:16,2024-09-24 18:43:16
CMP0728,Gear,5.0,73.2860670680932,236.80654229205732,361,334,M004,2025-07-11 05:27:47,2025-06-05 05:27:47
CMP0729,Engine,3.6183438503219136,69.6462255148858,144.4686877089177,2204,498,M010,2025-04-12 21:35:44,2024-10-31 21:35:44
CMP0730,Gear,3.5148546984010354,100.0,234.383004228906,2405,61,M001,2025-01-11 20:31:07,2024-05-23 20:31:07
CMP0731,Gear,1.7105570541381396,88.74819411921854,68.92526159189,2501,332,M015,2025-09-04 01:37:11,2025-03-18 01:37:11
CMP0732,Hydraulic Cylinder,4.764214760377893,69.19229121012711,58.55385074582662,1423,528,M017,2025-02-21 12:24:24,2024-10-27 12:24:24
CMP0733,Hydraulic Cylinder,4.915339940597757,48.67733746219087,137.1499381900789,1694,484,M005,2025-01-14 13:02:52,2024-07-19 13:02:52
CMP0734,Gear,2.663144266112492,95.48851990774712,297.299990579889,3248,66,M017,2025-06-20 03:18:41,2024-08-21 03:18:41
CMP0735,Hydraulic Cylinder,1.46995022263619,70.51320950101938,130.6490106443288,608,743,M016,2025-04-07 13:34:41,2025-03-05 13:34:41
CMP0736,Gear,2.5556619278349864,98.98708376406597,155.9633018314291,3687,50,M001,2025-07-31 20:45:45,2024-11-10 20:45:45
CMP0737,Engine,0.5586963167908632,43.52018459755326,148.00386110581096,623,942,M014,2025-04-21 13:25:24,2025-03-09 13:25:24
CMP0738,Hydraulic Cylinder,2.865237424811239,74.45067259916584,102.1666630106424,4629,170,M020,2025-02-13 17:50:06,2024-02-14 17:50:06
CMP0739,Gear,0.6413670389317122,94.23844285336851,286.09052909888425,194,506,M010,2025-01-30 21:04:50,2024-12-24 21:04:50
CMP0740,Gear,5.0,80.54294978442753,118.84457281898959,2668,130,M001,2025-08-27 17:18:22,2024-09-18 17:18:22
CMP0741,Engine,2.584455928394955,87.3275536576184,159.42045703342367,4379,197,M015,2025-08-23 08:21:57,2024-08-23 08:21:57
CMP0742,Engine,3.4187972335646384,85.11441399503124,279.6960974513441,2410,390,M017,2025-06-19 20:28:44,2025-02-08 20:28:44
CMP0743,Gear,0.924443123590733,48.273646906448505,286.8427038360391,1924,388,M008,2025-03-12 00:12:24,2024-10-04 00:12:24
CMP0744,Engine,2.10646228242261,87.08698290957186,140.58858151202472,3352,333,M013,2025-02-22 03:06:15,2024-08-09 03:06:15
CMP0745,Gear,3.6462733879877343,55.809075359867514,171.5770796066764,3282,182,M013,2025-09-06 07:24:50,2025-01-29 07:24:50
CMP0746,Gear,5.0,100.0,173.50093870006086,3168,50,M007,2025-04-02 15:30:49,2024-06-25 15:30:49
CMP0747,Hydraulic Cylinder,4.843749304281643,64.08749407236654,109.16487977050346,1336,477,M008,2025-05-06 00:12:43,2025-01-04 00:12:43
CMP0748,Engine,4.098186844608518,48.02141501724714,280.7434010641556,943,629,M019,2025-05-04 12:32:25,2025-03-09 12:32:25
CMP0749,Engine,3.563956444360926,97.25156285593809,267.71375271439956,2900,335,M004,2025-02-12 10:14:59,2024-05-19 10:14:59
CMP0750,Gear,2.4528467802073366,78.56386735023578,295.5184798362171,4923,50,M010,2025-01-04 08:21:16,2024-01-05 08:21:16
CMP0751,Engine,1.325681260688556,86.50585794731418,173.80174798303779,1510,642,M018,2025-01-05 11:13:24,2024-08-12 11:13:24
CMP0752,Gear,3.363063358735484,100.0,279.22605408342315,2634,50,M016,2025-07-01 19:09:40,2024-11-10 19:09:40
CMP0753,Engine,4.480514849103169,43.2013313547184,226.85122011879608,1783,498,M010,2025-04-17 10:28:35,2024-09-10 10:28:35
CMP0754,Gear,4.8221617952725415,71.92253775298178,300.0,1105,281,M006,2025-04-22 02:28:49,2025-01-14 02:28:49
CMP0755,Engine,2.275861401851089,87.16043594499018,209.14202890837285,2602,375,M020,2025-06-05 04:44:37,2024-09-20 04:44:37
CMP0756,Hydraulic Cylinder,2.069109300890017,82.3061369406225,234.18122381582202,4842,142,M017,2025-05-26 09:03:06,2024-09-02 09:03:06
CMP0757,Hydraulic Cylinder,5.0,68.00248968290674,158.09077892745054,2805,308,M019,2025-06-29 03:12:37,2024-12-26 03:12:37
CMP0758,Engine,4.517655153473523,97.92491953349528,266.9498886875327,1906,301,M005,2025-05-29 14:18:27,2025-01-10 14:18:27
CMP0759,Engine,1.6853186110647096,43.53053848288628,138.22908354980478,1104,873,M007,2025-06-17 04:34:22,2025-02-07 04:34:22
CMP0760,Engine,1.654139039811255,77.61289437711791,279.24581361493824,568,745,M012,2025-08-25 16:10:28,2025-07-08 16:10:28
CMP0761,Gear,2.290213285363809,83.4102153529469,300.0,2758,99,M014,2025-05-29 18:14:40,2024-10-27 18:14:40
CMP0762,Hydraulic Cylinder,2.6184638252080283,42.142010237123536,205.53422940705516,1427,633,M009,2025-08-05 00:30:06,2025-05-20 00:30:06
CMP0763,Hydraulic Cylinder,4.17308638184398,47.66691445088467,141.8561418926399,3689,374,M019,2025-07-29 08:20:29,2024-09-08 08:20:29
CMP0764,Hydraulic Cylinder,3.337117020802236,69.31935011218451,255.5027788266376,664,577,M018,2025-02-18 14:46:46,2024-12-20 14:46:46
CMP0765,Gear,2.001385966943764,100.0,278.5489366296453,71,468,M009,2025-04-09 16:26:24,2025-03-17 16:26:24
CMP0766,Engine,3.601535418472951,69.99082459485068,300.0,3920,212,M013,2025-04-26 23:02:24,2024-09-10 23:02:24
CMP0767,Hydraulic Cylinder,5.0,88.62516354910662,278.21260123036933,1688,291,M013,2025-07-12 15:48:15,2025-01-17 15:48:15
CMP0768,Hydraulic Cylinder,2.752265951583144,48.150614887325894,220.4062858882646,2262,443,M010,2025-07-12 04:11:28,2024-12-19 04:11:28
CMP0769,Engine,0.7785442158368715,88.14332674026711,259.52987969318156,875,744,M011,2025-03-08 09:48:55,2025-01-22 09:48:55
CMP0770,Hydraulic Cylinder,3.947784510492497,90.27993723110254,131.4329131189611,4020,56,M019,2025-03-15 07:19:04,2024-04-06 07:19:04
CMP0771,Engine,4.507182072008108,80.96443782652453,178.5833643239078,3039,244,M008,2025-07-01 05:09:50,2024-10-08 05:09:50
CMP0772,Gear,2.4299322929935756,99.91103250766355,232.60857339517815,3921,50,M015,2025-03-16 20:28:50,2024-03-16 20:28:50
CMP0773,Hydraulic Cylinder,2.04167711099566,97.60389904741898,225.5538603063037,3059,299,M013,2025-08-17 10:37:14,2024-08-17 10:37:14
CMP0774,Hydraulic Cylinder,1.741003264649303,91.809954482033,281.5081676237424,3967,96,M012,2025-06-23 10:58:50,2024-10-31 10:58:50
CMP0775,Gear,3.061542972037251,79.29670249264197,282.7018695281903,4134,50,M015,2025-06-07 01:19:21,2024-06-28 01:19:21
CMP0776,Engine,1.884446643007359,55.92032451963737,133.24042320403936,4127,365,M004,2025-07-22 22:07:05,2024-07-22 22:07:05
CMP0777,Hydraulic Cylinder,4.1236909356713385,100.0,76.05134745587422,3540,153,M020,2025-03-18 14:11:07,2024-03-18 14:11:07
CMP0778,Hydraulic Cylinder,5.0,49.39874150083068,193.9920946587976,3467,222,M017,2025-05-02 10:01:44,2024-10-08 10:01:44
CMP0779,Hydraulic Cylinder,2.9482005853688618,87.89229752977356,94.40800964109548,3605,184,M006,2025-05-26 09:55:31,2024-11-10 09:55:31
CMP0780,Engine,2.426624810677932,81.74440442307223,213.69208351817872,1067,660,M012,2025-05-26 05:30:49,2025-03-24 05:30:49
CMP0781,Hydraulic Cylinder,4.27167971168114,48.936737330707224,276.9741056487226,1007,525,M009,2025-03-28 10:40:38,2025-01-07 10:40:38
CMP0782,Hydraulic Cylinder,2.794829105940376,40.0,190.63282213740246,450,750,M003,2025-02-27 18:18:14,2025-01-18 18:18:14
CMP0783,Hydraulic Cylinder,4.477384608474907,51.68669042940877,259.3860031578153,4216,130,M015,2025-04-24 00:52:40,2024-07-10 00:52:40
CMP0784,Engine,1.612223554024804,75.95671608415816,93.03869114366637,2221,603,M001,2025-08-13 09:38:41,2025-04-09 09:38:41
CMP0785,Engine,3.034112479945497,69.46031198591407,177.1776747048212,637,758,M001,2025-07-16 22:34:19,2025-06-04 22:34:19
CMP0786,Gear,2.4926964876253654,50.747845571766945,121.7074607939116,1386,484,M020,2025-04-06 09:18:06,2024-12-15 09:18:06
CMP0787,Engine,4.463962690185119,82.22120341530463,253.63954875258636,4982,55,M019,2025-07-13 04:39:05,2024-07-13 04:39:05
CMP0788,Hydraulic Cylinder,2.023430172860885,51.02592129421846,243.41831512162514,3889,261,M010,2025-02-17 10:55:09,2024-06-12 10:55:09
CMP0789,Gear,4.337528679999815,67.5540044349818,124.87834595939094,4714,50,M006,2025-02-18 17:03:19,2024-02-19 17:03:19
CMP0790,Engine,3.8185768542602236,66.55438139316472,234.0414290256588,4630,164,M004,2025-06-26 13:35:37,2024-06-26 13:35:37
CMP0791,Engine,0.7643292008349372,71.93383524995869,174.6982262029435,960,784,M013,2025-06-15 23:53:47,2025-04-21 23:53:47
